"ID","nc","Hugo_Symbol","MSK-IMPACT 50k 2026","TCGA GDC 2025"
"1051697","[1, 5] mismatches","APC",0.002,NA
"1051927","[1, 5] mismatches","CDKN1B",0.002,NA
"1052439","[1, 5] mismatches","AXIN2",0.002,NA
"1052630","[1, 5] mismatches","HRAS",0.002,NA
"1053150","[1, 5] mismatches","BRCA2",0.002,NA
"1053218","[1, 5] mismatches","TP53",0.002,NA
"1053438","[1, 5] mismatches","MAP2K1",0.002,NA
"1053808","[1, 5] mismatches","TP53",0.002,NA
"1054035","[1, 5] mismatches","TP53",0.002,NA
"1054263","[1, 5] mismatches","RECQL4",0.002,NA
"1054478","[1, 5] mismatches","RECQL4",0.002,NA
"1055121","[1, 5] mismatches","DNMT3B",0.002,NA
"1055289","[1, 5] mismatches","TP53",0.002,NA
"1055416","[1, 5] mismatches","LZTR1",0.002,NA
"1055726","[1, 5] mismatches","PLCG2",0.002,NA
"1055766","[1, 5] mismatches","BRCA1",0.002,NA
"1055872","[1, 5] mismatches","POLE",0.002,NA
"1055950","[1, 5] mismatches","CARD11",0.002,NA
"1057230","[1, 5] mismatches","NOTCH3",0.002,NA
"1057541","[1, 5] mismatches","POLD1",0.002,NA
"1057709","[1, 5] mismatches","ALK",0.002,NA
"1057978","[1, 5] mismatches","PMS2",0.002,NA
"1058110","[1, 5] mismatches","PIK3CD",0.002,NA
"1058206","[1, 5] mismatches","RAD50",0.002,NA
"1058208","> 5 mismatches | Indels","ATM",0.002,NA
"1059200","[1, 5] mismatches","BARD1",0.002,NA
"1059295","> 5 mismatches | Indels","RB1",0.002,NA
"1059540","[1, 5] mismatches","RB1",0.002,NA
"1059654","> 5 mismatches | Indels","ATM",0.002,NA
"1059782","> 5 mismatches | Indels","SETD2",0.002,NA
"1060394","[1, 5] mismatches","PTCH1",0.002,NA
"1060415","[1, 5] mismatches","RET",0.002,NA
"1060956","[1, 5] mismatches","BMPR1A",0.002,NA
"1061482","[1, 5] mismatches","BRCA1",0.002,NA
"1062105","[1, 5] mismatches","RB1",0.002,NA
"1063030","> 5 mismatches | Indels","RECQL",0.002,NA
"1063567","[1, 5] mismatches","NF1",0.002,NA
"1063605","[1, 5] mismatches","PMS2",0.002,NA
"1063657","[1, 5] mismatches","BRCA1",0.002,NA
"1063665","[1, 5] mismatches","RET",0.002,NA
"1063704","[1, 5] mismatches","AXIN2",0.002,NA
"1063781","> 5 mismatches | Indels","RECQL4",0.002,NA
"1064254","[1, 5] mismatches","RB1",0.002,NA
"1066213","> 5 mismatches | Indels","MSH3",0.002,NA
"1066465","[1, 5] mismatches","NF1",0.002,NA
"1069441","> 5 mismatches | Indels","ATM",0.002,NA
"1071067","[1, 5] mismatches","FANCA",0.002,NA
"1072961","[1, 5] mismatches","RB1",0.002,NA
"1074842","[1, 5] mismatches","JAK3",0.002,NA
"1075085","[1, 5] mismatches","NF2",0.002,NA
"1075652","[1, 5] mismatches","STK11",0.002,NA
"1092736","[1, 5] mismatches","FLT3",0.002,NA
"1108531","[1, 5] mismatches","NOTCH1",0.002,NA
"1110495","[1, 5] mismatches","NOTCH3",0.002,NA
"1120018","[1, 5] mismatches","RECQL4",0.002,NA
"11361","[1, 5] mismatches","BTK",0.002,NA
"1165255","[1, 5] mismatches","TAP2",0.002,NA
"1172164","[1, 5] mismatches","SMAD3",0.002,NA
"1172631","[1, 5] mismatches","SMAD3",0.002,NA
"1175764","[1, 5] mismatches","GATA3",0.002,NA
"1175769","[1, 5] mismatches","RET",0.002,NA
"1178338","[1, 5] mismatches","TP63",0.002,NA
"1195270","[1, 5] mismatches","FGFR3",0.002,NA
"1198624","[1, 5] mismatches","BRCA1",0.002,NA
"1201068","[1, 5] mismatches","BRIP1",0.002,NA
"1204982","[1, 5] mismatches","KMT2A",0.002,NA
"1206217","[1, 5] mismatches","ERCC2",0.002,NA
"1206904","> 5 mismatches | Indels","TSC1",0.002,NA
"1207190","[1, 5] mismatches","KMT2A",0.002,NA
"1210155","[1, 5] mismatches","PAX5",0.002,NA
"1212100","[1, 5] mismatches","ANKRD11",0.002,NA
"1213041","> 5 mismatches | Indels","IGF1R",0.002,NA
"1220553","> 5 mismatches | Indels","NOTCH4",0.002,NA
"12248","[1, 5] mismatches","CDH1",0.002,NA
"125553","[1, 5] mismatches","BRCA1",0.002,NA
"125707","[1, 5] mismatches","BRCA1",0.002,NA
"126792","[1, 5] mismatches","RB1",0.002,NA
"127359","[1, 5] mismatches","ATM",0.002,NA
"127463","[1, 5] mismatches","ATM",0.002,NA
"127827","> 5 mismatches | Indels","TP53",0.002,NA
"12783","[1, 5] mismatches","SDHB",0.002,NA
"127834","[1, 5] mismatches","MUTYH",0.002,NA
"127840","[1, 5] mismatches","MUTYH",0.002,NA
"127845","[1, 5] mismatches","MUTYH",0.002,NA
"127846","[1, 5] mismatches","MUTYH",0.002,NA
"12791","[1, 5] mismatches","SDHB",0.002,NA
"127938","[1, 5] mismatches","AXIN2",0.002,NA
"127989","[1, 5] mismatches","MRE11A",0.002,NA
"128056","[1, 5] mismatches","CHEK2",0.002,NA
"128058","[1, 5] mismatches","CHEK2",0.002,NA
"1285049","[1, 5] mismatches","BRCA1",0.002,NA
"1292057","> 5 mismatches | Indels","CDH1",0.002,NA
"1297008","[1, 5] mismatches","CSF1R",0.002,NA
"1298749","[1, 5] mismatches","NOTCH3",0.002,NA
"1299379","[1, 5] mismatches","ROS1",0.002,NA
"1301433","[1, 5] mismatches","INPPL1",0.002,NA
"1301520","[1, 5] mismatches","FGFR3",0.002,NA
"1301621","[1, 5] mismatches","EP300",0.002,NA
"1301851","[1, 5] mismatches","SPEN",0.002,NA
"1303523","[1, 5] mismatches","FAT1",0.002,NA
"1304551","[1, 5] mismatches","NOTCH1",0.002,NA
"1305007","[1, 5] mismatches","SMARCA2",0.002,NA
"1305449","[1, 5] mismatches","FOXP1",0.002,NA
"1309428","[1, 5] mismatches","SHOC2",0.002,NA
"1310394","[1, 5] mismatches","BRCA1",0.002,NA
"1311166","[1, 5] mismatches","LZTR1",0.002,NA
"1312455","[1, 5] mismatches","PDGFRB",0.002,NA
"1312635","[1, 5] mismatches","PLCG2",0.002,NA
"1313824","[1, 5] mismatches","MED12",0.002,NA
"1316322","[1, 5] mismatches","FGFR2",0.002,NA
"1316878","[1, 5] mismatches","NF1",0.002,NA
"1317186","[1, 5] mismatches","NF1",0.002,NA
"1319245","[1, 5] mismatches","FANCA",0.002,NA
"1320706","> 5 mismatches | Indels","STAG2",0.002,NA
"1320987","> 5 mismatches | Indels","NKX2-1",0.002,NA
"1321403","[1, 5] mismatches","RRAS",0.002,NA
"1321935","> 5 mismatches | Indels","CUL3",0.002,NA
"1324579","[1, 5] mismatches","IL7R",0.002,NA
"1325600","[1, 5] mismatches","NOTCH3",0.002,NA
"1327070","[1, 5] mismatches","AXIN2",0.002,NA
"132731","[1, 5] mismatches","PTCH1",0.002,NA
"1330716","[1, 5] mismatches","FLT4",0.002,NA
"1330795","[1, 5] mismatches","NOTCH3",0.002,NA
"1331276","[1, 5] mismatches","EP300",0.002,NA
"1332465","[1, 5] mismatches","APC",0.002,NA
"1334139","[1, 5] mismatches","EP300",0.002,NA
"1334148","[1, 5] mismatches","HNF1A",0.002,NA
"1334598","[1, 5] mismatches","FLT4",0.002,NA
"133461","[1, 5] mismatches","ALK",0.002,NA
"1335610","[1, 5] mismatches","NSD1",0.002,NA
"133586","[1, 5] mismatches","ASXL1",0.002,NA
"1335900","[1, 5] mismatches","BTK",0.002,NA
"1335967","[1, 5] mismatches","ANKRD11",0.002,NA
"133613","[1, 5] mismatches","ATM",0.002,NA
"133698","[1, 5] mismatches","BLM",0.002,NA
"1337049","[1, 5] mismatches","MAP3K1",0.002,NA
"1337090","[1, 5] mismatches","ERCC4",0.002,NA
"1337633","[1, 5] mismatches","FANCA",0.002,NA
"1337765","[1, 5] mismatches","BLM",0.002,NA
"1337865","[1, 5] mismatches","MAP3K1",0.002,NA
"1337956","[1, 5] mismatches","DIS3",0.002,NA
"1338065","[1, 5] mismatches","FANCA",0.002,NA
"1338441","[1, 5] mismatches","INSR",0.002,NA
"1338462","[1, 5] mismatches","HNF1A",0.002,NA
"133847","[1, 5] mismatches","CDH1",0.002,NA
"133848","[1, 5] mismatches","CDH1",0.002,NA
"1338658","[1, 5] mismatches","TP53",0.002,NA
"1339766","> 5 mismatches | Indels","ATM",0.002,NA
"134096","[1, 5] mismatches","ERCC2",0.002,NA
"134097","[1, 5] mismatches","ERCC2",0.002,NA
"134140","[1, 5] mismatches","ERCC4",0.002,NA
"134184","[1, 5] mismatches","ERCC5",0.002,NA
"134275","[1, 5] mismatches","FANCA",0.002,NA
"134283","[1, 5] mismatches","FANCA",0.002,NA
"1342907","> 5 mismatches | Indels","MED12",0.002,NA
"1343419","[1, 5] mismatches","SUFU",0.002,NA
"134418","> 5 mismatches | Indels","FH",0.002,NA
"134425","[1, 5] mismatches","FLCN",0.002,NA
"134432","[1, 5] mismatches","FLCN",0.002,NA
"134453","[1, 5] mismatches","FLT3",0.002,NA
"134535","[1, 5] mismatches","IL7R",0.002,NA
"134543","[1, 5] mismatches","JAK1",0.002,NA
"134586","[1, 5] mismatches","JAK3",0.002,NA
"134612","[1, 5] mismatches","KDR",0.002,NA
"134613","[1, 5] mismatches","KDR",0.002,NA
"134944","[1, 5] mismatches","NOTCH1",0.002,NA
"135138","> 5 mismatches | Indels","RECQL4",0.002,NA
"135144","[1, 5] mismatches","RECQL4",0.002,NA
"135148","[1, 5] mismatches","RECQL4",0.002,NA
"135152","[1, 5] mismatches","RECQL4",0.002,NA
"135153","[1, 5] mismatches","RECQL4",0.002,NA
"135170","[1, 5] mismatches","RECQL4",0.002,NA
"135204","[1, 5] mismatches","SETD2",0.002,NA
"135268","[1, 5] mismatches","SMO",0.002,NA
"135496","[1, 5] mismatches","ZRSR2",0.002,NA
"135733","> 5 mismatches | Indels","ATM",0.002,NA
"136112","[1, 5] mismatches","RET",0.002,NA
"137635","[1, 5] mismatches","TGFBR2",0.002,NA
"13921","[1, 5] mismatches","RET",0.002,NA
"13923","> 5 mismatches | Indels","RET",0.002,NA
"13951","[1, 5] mismatches","RET",0.002,NA
"140759","[1, 5] mismatches","MLH1",0.002,NA
"140833","[1, 5] mismatches","TP53",0.002,NA
"140867","[1, 5] mismatches","ATM",0.002,NA
"140870","[1, 5] mismatches","BARD1",0.002,NA
"141064","[1, 5] mismatches","BRCA2",0.002,NA
"141075","[1, 5] mismatches","BRCA2",0.002,NA
"141125","[1, 5] mismatches","BRCA2",0.002,NA
"141160","[1, 5] mismatches","CDH1",0.002,NA
"141168","[1, 5] mismatches","APC",0.002,NA
"141297","[1, 5] mismatches","MLH1",0.002,NA
"141394","[1, 5] mismatches","PMS2",0.002,NA
"141465","[1, 5] mismatches","BRCA1",0.002,NA
"141548","[1, 5] mismatches","APC",0.002,NA
"141576","[1, 5] mismatches","BRIP1",0.002,NA
"141722","[1, 5] mismatches","BRIP1",0.002,NA
"141812","[1, 5] mismatches","BRIP1",0.002,NA
"141815","[1, 5] mismatches","STK11",0.002,NA
"141921","[1, 5] mismatches","ATM",0.002,NA
"141922","[1, 5] mismatches","STK11",0.002,NA
"141968","[1, 5] mismatches","ATM",0.002,NA
"142113","[1, 5] mismatches","BRIP1",0.002,NA
"142276","[1, 5] mismatches","MLH1",0.002,NA
"142382","[1, 5] mismatches","STK11",0.002,NA
"142386","[1, 5] mismatches","TP53",0.002,NA
"142440","[1, 5] mismatches","MUTYH",0.002,NA
"142487","[1, 5] mismatches","ATM",0.002,NA
"142527","[1, 5] mismatches","BRCA2",0.002,NA
"142655","> 5 mismatches | Indels","BRCA1",0.002,NA
"142671","> 5 mismatches | Indels","PMS2",0.002,NA
"142689","[1, 5] mismatches","TP53",0.002,NA
"142691","[1, 5] mismatches","TP53",0.002,NA
"142910","[1, 5] mismatches","BARD1",0.002,NA
"142913","> 5 mismatches | Indels","ATM",0.002,NA
"142926","[1, 5] mismatches","BRCA1",0.002,NA
"142946","[1, 5] mismatches","MLH1",0.002,NA
"142966","[1, 5] mismatches","ATM",0.002,NA
"142995","> 5 mismatches | Indels","TP53",0.002,NA
"14802","[1, 5] mismatches","CD79B",0.002,NA
"14948","[1, 5] mismatches","HNF1A",0.002,NA
"156188","[1, 5] mismatches","BRCA1",0.002,NA
"160347","[1, 5] mismatches","BCL10",0.002,NA
"162128","[1, 5] mismatches","CSF1R",0.002,NA
"162188","[1, 5] mismatches","DNMT1",0.002,NA
"16355","[1, 5] mismatches","FGFR3",0.002,NA
"163662","[1, 5] mismatches","HGF",0.002,NA
"165398","[1, 5] mismatches","TGFBR2",0.002,NA
"16687","[1, 5] mismatches","MEN1",0.002,NA
"16703","[1, 5] mismatches","MEN1",0.002,NA
"16707","[1, 5] mismatches","MEN1",0.002,NA
"167567","> 5 mismatches | Indels","RB1",0.002,NA
"17671","[1, 5] mismatches","BRCA1",0.002,NA
"17675","[1, 5] mismatches","BRCA1",0.002,NA
"177953","[1, 5] mismatches","TGFBR2",0.002,NA
"181902","[1, 5] mismatches","ATM",0.002,NA
"181958","> 5 mismatches | Indels","ATM",0.002,NA
"182001","[1, 5] mismatches","AXIN2",0.002,NA
"182004","[1, 5] mismatches","AXIN2",0.002,NA
"182009","[1, 5] mismatches","AXIN2",0.002,NA
"182022","[1, 5] mismatches","AXIN2",0.002,NA
"182164","[1, 5] mismatches","BRCA1",0.002,NA
"182229","[1, 5] mismatches","BRCA2",0.002,NA
"182484","[1, 5] mismatches","FANCC",0.002,NA
"182485","[1, 5] mismatches","FANCC",0.002,NA
"182525","[1, 5] mismatches","MLH1",0.002,NA
"182689","[1, 5] mismatches","MUTYH",0.002,NA
"182906","> 5 mismatches | Indels","STK11",0.002,NA
"182907","[1, 5] mismatches","STK11",0.002,NA
"183071","[1, 5] mismatches","TP53",0.002,NA
"183185","[1, 5] mismatches","BRCA2",0.002,NA
"184396","[1, 5] mismatches","TSC2",0.002,NA
"185224","[1, 5] mismatches","BRCA2",0.002,NA
"185283","[1, 5] mismatches","BRCA1",0.002,NA
"185295","[1, 5] mismatches","BRCA1",0.002,NA
"185414","[1, 5] mismatches","BRCA1",0.002,NA
"185437","> 5 mismatches | Indels","ATM",0.002,NA
"185459","[1, 5] mismatches","BARD1",0.002,NA
"185581","> 5 mismatches | Indels","TP53",0.002,NA
"185898","> 5 mismatches | Indels","STK11",0.002,NA
"186016","[1, 5] mismatches","BRCA1",0.002,NA
"186056","[1, 5] mismatches","MUTYH",0.002,NA
"186134","[1, 5] mismatches","PMS2",0.002,NA
"186301","[1, 5] mismatches","TP53",0.002,NA
"186333","[1, 5] mismatches","NF1",0.002,NA
"186638","[1, 5] mismatches","NF1",0.002,NA
"186759","[1, 5] mismatches","BRCA1",0.002,NA
"187054","[1, 5] mismatches","BRCA1",0.002,NA
"187280","[1, 5] mismatches","MUTYH",0.002,NA
"187719","[1, 5] mismatches","BRCA1",0.002,NA
"188157","> 5 mismatches | Indels","ATM",0.002,NA
"188305","[1, 5] mismatches","RET",0.002,NA
"188417","[1, 5] mismatches","BRCA1",0.002,NA
"190378","[1, 5] mismatches","MAP2K1",0.002,NA
"194743","[1, 5] mismatches","RECQL4",0.002,NA
"196428","[1, 5] mismatches","SMAD3",0.002,NA
"200988","[1, 5] mismatches","MEN1",0.002,NA
"200989","[1, 5] mismatches","MEN1",0.002,NA
"201016","[1, 5] mismatches","MEN1",0.002,NA
"201609","[1, 5] mismatches","SDHB",0.002,NA
"207630","> 5 mismatches | Indels","TSC1",0.002,NA
"207719","> 5 mismatches | Indels","TSC2",0.002,NA
"207786","[1, 5] mismatches","TSC2",0.002,NA
"208501","[1, 5] mismatches","NOTCH3",0.002,NA
"208853","[1, 5] mismatches","NF1",0.002,NA
"208855","[1, 5] mismatches","NF1",0.002,NA
"208857","[1, 5] mismatches","NF1",0.002,NA
"209218","[1, 5] mismatches","BRCA2",0.002,NA
"213778","[1, 5] mismatches","SMAD3",0.002,NA
"213801","[1, 5] mismatches","SMAD3",0.002,NA
"213916","[1, 5] mismatches","TGFBR2",0.002,NA
"215980","[1, 5] mismatches","ATM",0.002,NA
"216134","[1, 5] mismatches","MEN1",0.002,NA
"216170","[1, 5] mismatches","APC",0.002,NA
"216246","[1, 5] mismatches","BRCA2",0.002,NA
"216431","> 5 mismatches | Indels","STK11",0.002,NA
"216455","[1, 5] mismatches","PMS2",0.002,NA
"216464","> 5 mismatches | Indels","TP53",0.002,NA
"216615","[1, 5] mismatches","MRE11A",0.002,NA
"216667","[1, 5] mismatches","BRCA1",0.002,NA
"216670","[1, 5] mismatches","BRCA1",0.002,NA
"216712","[1, 5] mismatches","RET",0.002,NA
"216783","> 5 mismatches | Indels","BRIP1",0.002,NA
"216813","[1, 5] mismatches","MEN1",0.002,NA
"216885","[1, 5] mismatches","ACVR1",0.002,NA
"217882","[1, 5] mismatches","NOTCH3",0.002,NA
"217927","[1, 5] mismatches","APC",0.002,NA
"217929","[1, 5] mismatches","APC",0.002,NA
"219375","[1, 5] mismatches","NOTCH1",0.002,NA
"219532","[1, 5] mismatches","TP53",0.002,NA
"219739","[1, 5] mismatches","APC",0.002,NA
"220490","[1, 5] mismatches","BRCA2",0.002,NA
"220574","[1, 5] mismatches","RET",0.002,NA
"220643","[1, 5] mismatches","MEN1",0.002,NA
"220794","[1, 5] mismatches","MED12",0.002,NA
"220830","[1, 5] mismatches","RAF1",0.002,NA
"221944","[1, 5] mismatches","FGFR3",0.002,NA
"222757","[1, 5] mismatches","NOTCH1",0.002,NA
"223213","[1, 5] mismatches","VHL",0.002,NA
"223214","[1, 5] mismatches","VHL",0.002,NA
"225737","[1, 5] mismatches","BRCA2",0.002,NA
"225743","[1, 5] mismatches","BRCA2",0.002,NA
"229063","[1, 5] mismatches","NF1",0.002,NA
"229180","[1, 5] mismatches","RAF1",0.002,NA
"229846","[1, 5] mismatches","BARD1",0.002,NA
"229881","[1, 5] mismatches","BRCA2",0.002,NA
"230019","[1, 5] mismatches","NF1",0.002,NA
"230082","[1, 5] mismatches","BARD1",0.002,NA
"230350","[1, 5] mismatches","ATM",0.002,NA
"230412","[1, 5] mismatches","BRCA1",0.002,NA
"230430","> 5 mismatches | Indels","ATM",0.002,NA
"230469","[1, 5] mismatches","STK11",0.002,NA
"230724","[1, 5] mismatches","BRIP1",0.002,NA
"230841","[1, 5] mismatches","ATM",0.002,NA
"230908","[1, 5] mismatches","APC",0.002,NA
"230959","[1, 5] mismatches","APC",0.002,NA
"231713","> 5 mismatches | Indels","BRCA1",0.002,NA
"231729","> 5 mismatches | Indels","ATM",0.002,NA
"231860","[1, 5] mismatches","MUTYH",0.002,NA
"231900","[1, 5] mismatches","BRCA2",0.002,NA
"232058","> 5 mismatches | Indels","BRCA1",0.002,NA
"232194","[1, 5] mismatches","MRE11A",0.002,NA
"232221","[1, 5] mismatches","BRCA2",0.002,NA
"232286","> 5 mismatches | Indels","APC",0.002,NA
"232529","[1, 5] mismatches","RET",0.002,NA
"232618","[1, 5] mismatches","ATM",0.002,NA
"232750","[1, 5] mismatches","TP53",0.002,NA
"232759","[1, 5] mismatches","BRCA1",0.002,NA
"232899","[1, 5] mismatches","APC",0.002,NA
"233009","[1, 5] mismatches","BRCA1",0.002,NA
"233223","[1, 5] mismatches","RAD50",0.002,NA
"233269","[1, 5] mismatches","NF1",0.002,NA
"233509","[1, 5] mismatches","BRIP1",0.002,NA
"233591","[1, 5] mismatches","APC",0.002,NA
"233807","[1, 5] mismatches","NF1",0.002,NA
"233915","> 5 mismatches | Indels","ATM",0.002,NA
"234596","[1, 5] mismatches","CDH1",0.002,NA
"234801","[1, 5] mismatches","BRCA2",0.002,NA
"236620","[1, 5] mismatches","APC",0.002,NA
"237038","[1, 5] mismatches","FANCA",0.002,NA
"237052","[1, 5] mismatches","FANCA",0.002,NA
"237261","> 5 mismatches | Indels","KIT",0.002,NA
"237659","[1, 5] mismatches","RB1",0.002,NA
"237714","[1, 5] mismatches","TSC1",0.002,NA
"237949","[1, 5] mismatches","TP53",0.002,NA
"237952","[1, 5] mismatches","TP53",0.002,NA
"238066","[1, 5] mismatches","TSC2",0.002,NA
"238108","[1, 5] mismatches","VHL",0.002,NA
"239315","[1, 5] mismatches","POLD1",0.002,NA
"239694","[1, 5] mismatches","RECQL4",0.002,NA
"239699","[1, 5] mismatches","RECQL4",0.002,NA
"239759","[1, 5] mismatches","RECQL4",0.002,NA
"239783","[1, 5] mismatches","RECQL4",0.002,NA
"240018","[1, 5] mismatches","AXIN2",0.002,NA
"240105","[1, 5] mismatches","AKT1",0.002,NA
"240313","[1, 5] mismatches","PDGFRA",0.002,NA
"240629","[1, 5] mismatches","POLE",0.002,NA
"240825","> 5 mismatches | Indels","BRCA1",0.002,NA
"241079","[1, 5] mismatches","SUFU",0.002,NA
"241357","[1, 5] mismatches","RET",0.002,NA
"241631","[1, 5] mismatches","BRIP1",0.002,NA
"245673","[1, 5] mismatches","TP53",0.002,NA
"246102","> 5 mismatches | Indels","ATM",0.002,NA
"246257","[1, 5] mismatches","APC",0.002,NA
"246425","[1, 5] mismatches","POLE",0.002,NA
"246476","[1, 5] mismatches","BARD1",0.002,NA
"24936","[1, 5] mismatches","RET",0.002,NA
"253229","[1, 5] mismatches","FLCN",0.002,NA
"253312","[1, 5] mismatches","EP300",0.002,NA
"254405","[1, 5] mismatches","BRCA1",0.002,NA
"254438","[1, 5] mismatches","BRCA1",0.002,NA
"254654","[1, 5] mismatches","STK11",0.002,NA
"256133","[1, 5] mismatches","NOTCH3",0.002,NA
"256146","[1, 5] mismatches","NOTCH3",0.002,NA
"261662","[1, 5] mismatches","FOXL2",0.002,NA
"263339","[1, 5] mismatches","SMAD3",0.002,NA
"264433","[1, 5] mismatches","NOTCH1",0.002,NA
"265535","[1, 5] mismatches","RAF1",0.002,NA
"266204","[1, 5] mismatches","BRCA1",0.002,NA
"266276","[1, 5] mismatches","BRCA1",0.002,NA
"266399","[1, 5] mismatches","BRCA1",0.002,NA
"266463","[1, 5] mismatches","BRCA1",0.002,NA
"266953","[1, 5] mismatches","BRCA2",0.002,NA
"266961","[1, 5] mismatches","BRCA2",0.002,NA
"267565","[1, 5] mismatches","BRCA1",0.002,NA
"279695","[1, 5] mismatches","AXIN2",0.002,NA
"287541","> 5 mismatches | Indels","TSC1",0.002,NA
"289969","[1, 5] mismatches","LZTR1",0.002,NA
"306491","[1, 5] mismatches","MRE11A",0.002,NA
"312283","[1, 5] mismatches","RB1",0.002,NA
"314690","[1, 5] mismatches","TSHR",0.002,NA
"318314","[1, 5] mismatches","TSC2",0.002,NA
"318334","[1, 5] mismatches","TSC2",0.002,NA
"31909","[1, 5] mismatches","TBX3",0.002,NA
"321356","[1, 5] mismatches","FANCA",0.002,NA
"322065","[1, 5] mismatches","FLCN",0.002,NA
"324650","[1, 5] mismatches","AXIN2",0.002,NA
"328387","[1, 5] mismatches","NOTCH3",0.002,NA
"3286","[1, 5] mismatches","NF2",0.002,NA
"3293","[1, 5] mismatches","NF2",0.002,NA
"338164","[1, 5] mismatches","DNMT3B",0.002,NA
"338176","[1, 5] mismatches","DNMT3B",0.002,NA
"352175","[1, 5] mismatches","CSF1R",0.002,NA
"353264","[1, 5] mismatches","IL7R",0.002,NA
"358","[1, 5] mismatches","NF1",0.002,NA
"36866","[1, 5] mismatches","TGFBR2",0.002,NA
"369920","[1, 5] mismatches","FOXL2",0.002,NA
"370814","[1, 5] mismatches","BLM",0.002,NA
"371243","> 5 mismatches | Indels","ATM",0.002,NA
"371801","[1, 5] mismatches","SDHB",0.002,NA
"371930","[1, 5] mismatches","POLE",0.002,NA
"372647","[1, 5] mismatches","RAF1",0.002,NA
"372688","[1, 5] mismatches","TSC2",0.002,NA
"373080","[1, 5] mismatches","IGF2",0.002,NA
"373341","[1, 5] mismatches","FLT4",0.002,NA
"373499","[1, 5] mismatches","NOTCH1",0.002,NA
"37451","[1, 5] mismatches","BRCA1",0.002,NA
"37460","[1, 5] mismatches","BRCA1",0.002,NA
"374740","> 5 mismatches | Indels","NKX2-1",0.002,NA
"37482","[1, 5] mismatches","BRCA1",0.002,NA
"37484","[1, 5] mismatches","BRCA1",0.002,NA
"37536","[1, 5] mismatches","BRCA1",0.002,NA
"375447","[1, 5] mismatches","BRCA1",0.002,NA
"375872","[1, 5] mismatches","NRAS",0.002,NA
"376044","[1, 5] mismatches","SF3B1",0.002,NA
"376055","> 5 mismatches | Indels","PDGFRA",0.002,NA
"376179","[1, 5] mismatches","MAP2K2",0.002,NA
"37625","[1, 5] mismatches","BRCA1",0.002,NA
"376250","> 5 mismatches | Indels","PDGFRA",0.002,NA
"37629","[1, 5] mismatches","BRCA1",0.002,NA
"376323","> 5 mismatches | Indels","HRAS",0.002,NA
"37639","[1, 5] mismatches","BRCA1",0.002,NA
"37640","[1, 5] mismatches","BRCA1",0.002,NA
"376502","[1, 5] mismatches","POLE",0.002,NA
"376567","[1, 5] mismatches","TP53",0.002,NA
"376647","[1, 5] mismatches","TP53",0.002,NA
"376648","[1, 5] mismatches","TP53",0.002,NA
"37674","[1, 5] mismatches","BRCA1",0.002,NA
"37684","> 5 mismatches | Indels","BRCA1",0.002,NA
"377089","[1, 5] mismatches","MED12",0.002,NA
"37727","[1, 5] mismatches","BRCA2",0.002,NA
"37910","[1, 5] mismatches","BRCA2",0.002,NA
"37917","[1, 5] mismatches","BRCA2",0.002,NA
"379609","> 5 mismatches | Indels","BRAF",0.002,NA
"379791","[1, 5] mismatches","MSH2",0.002,NA
"381472","[1, 5] mismatches","TSC2",0.002,NA
"38612","[1, 5] mismatches","RET",0.002,NA
